delta_m
45296111111
45295000000
45293888889
45292777778
45291666667
45290555555
45289444444
45288333333
45287222222
45286111111
45285000000
45283888889
45282777778
45281666667
45280555555
45279444444
45278333333
45277222222
45276111111
45275000000
45273888889
45272777778
45271666667
45270555555
45269444444
45268333333
45267222222
45266111111
45265000000
45263888889
45262777778
45261666667
45260555555
45259444444
45258333333
45257222222
45256111111
45255000000
45253888889
45252777778
45251666667
45250555555
45249444444
45248333333
45247222222
45246111111
45245000000
45243888889
45242777778
45241666667
45240555555
45239444444
45238333333
45237222222
45236111111
45235000000
45233888889
45232777778
45231666667
45230555555
45229444444
45228333333
45227222222
45226111111
45225000000
45223888889
45222777778
45221666667
45220555555
45219444444
45218333333
45217222222
45216111111
45215000000
45213888889
45212777778
45211666667
45210555555
45209444444
45208333333
45207222222
45206111111
45205000000
45203888889
45202777778
45201666667
45200555555
45199444444
45198333333
45197222222
45196111111
45195000000
45193888889
45192777778
45191666667
45190555555
45189444444
45188333333
45187222222
45186111111
45185000000
45183888889
45182777778
45181666667
45180555555
45179444444
45178333333
45177222222
45176111111
45175000000
45173888889
45172777778
45171666667
45170555555
45169444444
45168333333
45167222222
45166111111
45165000000
45163888889
45162777778
45161666667
45160555555
45159444444
45158333333
45157222222
45156111111
45155000000
45153888889
45152777778
45151666667
45150555555
45149444444
45148333333
45147222222
45146111111
45145000000
45143888889
45142777778
45141666667
45140555555
45139444444
45138333333
45137222222
45136111111
45135000000
45133888889
45132777778
45131666667
45130555555
45129444444
45128333333
45127222222
45126111111
45125000000
45123888889
45122777778
45121666667
45120555555
45119444444
45118333333
45117222222
45116111111
45115000000
45113888889
45112777778
45111666667
45110555555
45109444444
45108333333
45107222222
45106111111
45105000000
45103888889
45102777778
45101666667
45100555555
45099444444
45098333333
45097222222
45096111111
45095000000
45093888889
45092777778
45091666667
45090555555
45089444444
45088333333
45087222222
45086111111
45085000000
45083888889
45082777778
45081666667
45080555555
45079444444
45078333333
45077222222
45076111111
45075000000
45073888889
45072777778
45071666667
45070555555
45069444444
45068333333
45067222222
45066111111
45065000000
45063888889
45062777778
45061666667
45060555555
45059444444
45058333333
45057222222
45056111111
45055000000
45053888889
45052777778
45051666667
45050555555
45049444444
45048333333
45047222222
45046111111
45045000000
45043888889
45042777778
45041666667
45040555555
45039444444
45038333333
45037222222
45036111111
45035000000
45033888889
45032777778
45031666667
45030555555
45029444444
45028333333
45027222222
45026111111
45025000000
45023888889
45022777778
45021666667
45020555555
45019444444
45018333333
45017222222
45016111111
45015000000
45013888889
45012777778
45011666667
45010555555
45009444444
45008333333
45007222222
45006111111
45005000000
45003888889
45002777778
45001666667
45000555555
44999444444
44998333333
44997222222
44996111111
44995000000
44993888889
44992777778
44991666667
44990555555
44989444444
44988333333
44987222222
44986111111
44985000000
44983888889
44982777778
44981666667
44980555555
44979444444
44978333333
44977222222
44976111111
44975000000
44973888889
44972777778
44971666667
44970555555
44969444444
44968333333
44967222222
44966111111
44965000000
44963888889
44962777778
44961666667
44960555555
44959444444
44958333333
44957222222
44956111111
44955000000
44953888889
44952777778
44951666667
44950555555
44949444444
44948333333
44947222222
44946111111
44945000000
44943888889
44942777778
44941666667
44940555555
44939444444
44938333333
44937222222
44936111111
44935000000
44933888889
44932777778
44931666667
44930555555
44929444444
44928333333
44927222222
44926111111
44925000000
44923888889
44922777778
44921666667
44920555555
44919444444
44918333333
44917222222
44916111111
44915000000
44913888889
44912777778
44911666667
44910555555
44909444444
44908333333
44907222222
44906111111
44905000000
44903888889
44902777778
44901666667
44900555555
44899444444
44898333333
44897222222
44896111111
44895000000
44893888889
44892777778
44891666667
44890555555
44889444444
44888333333
44887222222
44886111111
44885000000
44883888889
44882777778
44881666667
44880555555
44879444444
44878333333
44877222222
44876111111
44875000000
44873888889
44872777778
44871666667
44870555555
44869444444
44868333333
44867222222
44866111111
44865000000
44863888889
44862777778
44861666667
44860555555
44859444444
44858333333
44857222222
44856111111
44855000000
44853888889
44852777778
44851666667
44850555555
44849444444
44848333333
44847222222
44846111111
44845000000
44843888889
44842777778
44841666667
44840555555
44839444444
44838333333
44837222222
44836111111
44835000000
44833888889
44832777778
44831666667
44830555555
44829444444
44828333333
44827222222
44826111111
44825000000
44823888889
44822777778
44821666667
44820555555
44819444444
44818333333
44817222222
44816111111
44815000000
44813888889
44812777778
44811666667
44810555555
44809444444
44808333333
44807222222
44806111111
44805000000
44803888889
44802777778
44801666667
44800555555
44799444444
44798333333
44797222222
44796111111
44795000000
44793888889
44792777778
44791666667
44790555555
44789444444
44788333333
44787222222
44786111111
44785000000
44783888889
44782777778
44781666667
44780555555
44779444444
44778333333
44777222222
44776111111
44775000000
44773888889
44772777778
44771666667
44770555555
44769444444
44768333333
44767222222
44766111111
44765000000
44763888889
44762777778
44761666667
44760555555
44759444444
44758333333
44757222222
44756111111
44755000000
44753888889
44752777778
44751666667
44750555555
44749444444
44748333333
44747222222
44746111111
44745000000
44743888889
44742777778
44741666667
44740555555
44739444444
44738333333
44737222222
44736111111
44735000000
44733888889
44732777778
44731666667
44730555555
44729444444
44728333333
44727222222
44726111111
44725000000
44723888889
44722777778
44721666667
44720555555
44719444444
44718333333
44717222222
44716111111
44715000000
44713888889
44712777778
44711666667
44710555555
44709444444
44708333333
44707222222
44706111111
44705000000
44703888889
44702777778
44701666667
44700555555
44699444444
44698333333
44697222222
44696111111
44695000000
44693888889
44692777778
44691666667
44690555555
44689444444
44688333333
44687222222
44686111111
44685000000
44683888889
44682777778
44681666667
44680555555
44679444444
44678333333
44677222222
44676111111
44675000000
44673888889
44672777778
44671666667
44670555555
44669444444
44668333333
44667222222
44666111111
44665000000
44663888889
44662777778
44661666667
44660555555
44659444444
44658333333
44657222222
44656111111
44655000000
44653888889
44652777778
44651666667
44650555555
44649444444
44648333333
44647222222
44646111111
44645000000
44643888889
44642777778
44641666667
44640555555
44639444444
44638333333
44637222222
44636111111
44635000000
44633888889
44632777778
44631666667
44630555555
44629444444
44628333333
44627222222
44626111111
44625000000
44623888889
44622777778
44621666667
44620555555
44619444444
44618333333
44617222222
44616111111
44615000000
44613888889
44612777778
44611666667
44610555555
44609444444
44608333333
44607222222
44606111111
44605000000
44603888889
44602777778
44601666667
44600555555
44599444444
44598333333
44597222222
44596111111
44595000000
44593888889
44592777778
44591666667
44590555555
44589444444
44588333333
44587222222
44586111111
44585000000
44583888889
44582777778
44581666667
44580555555
44579444444
44578333333
44577222222
44576111111
44575000000
44573888889
44572777778
44571666667
44570555555
44569444444
44568333333
44567222222
44566111111
44565000000
44563888889
44562777778
44561666667
44560555555
44559444444
44558333333
44557222222
44556111111
44555000000
44553888889
44552777778
44551666667
44550555555
44549444444
44548333333
44547222222
44546111111
44545000000
44543888889
44542777778
44541666667
44540555555
44539444444
44538333333
44537222222
44536111111
44535000000
44533888889
44532777778
44531666667
44530555555
44529444444
44528333333
44527222222
44526111111
44525000000
44523888889
44522777778
44521666667
44520555555
44519444444
44518333333
44517222222
44516111111
44515000000
44513888889
44512777778
44511666667
44510555555
44509444444
44508333333
44507222222
44506111111
44505000000
44503888889
44502777778
44501666667
44500555555
44499444444
44498333333
44497222222
44496111111
44495000000
44493888889
44492777778
44491666667
44490555555
44489444444
44488333333
44487222222
44486111111
44485000000
44483888889
44482777778
44481666667
44480555555
44479444444
44478333333
44477222222
44476111111
44475000000
44473888889
44472777778
44471666667
44470555555
44469444444
44468333333
44467222222
44466111111
44465000000
44463888889
44462777778
44461666667
44460555555
44459444444
44458333333
44457222222
44456111111
44455000000
44453888889
44452777778
44451666667
44450555555
44449444444
44448333333
44447222222
44446111111
44445000000
44443888889
44442777778
44441666667
44440555555
44439444444
44438333333
44437222222
44436111111
44435000000
44433888889
44432777778
44431666667
44430555555
44429444444
44428333333
44427222222
44426111111
44425000000
44423888889
44422777778
44421666667
44420555555
44419444444
44418333333
44417222222
44416111111
44415000000
44413888889
44412777778
44411666667
44410555555
44409444444
44408333333
44407222222
44406111111
44405000000
44403888889
44402777778
44401666667
44400555555
44399444444
44398333333
44397222222
44396111111
44395000000
44393888889
44392777778
44391666667
44390555555
44389444444
44388333333
44387222222
44386111111
44385000000
44383888889
44382777778
44381666667
44380555555
44379444444
44378333333
44377222222
44376111111
44375000000
44373888889
44372777778
44371666667
44370555555
44369444444
44368333333
44367222222
44366111111
44365000000
44363888889
44362777778
44361666667
44360555555
44359444444
44358333333
44357222222
44356111111
44355000000
44353888889
44352777778
44351666667
44350555555
44349444444
44348333333
44347222222
44346111111
44345000000
44343888889
44342777778
44341666667
44340555555
44339444444
44338333333
44337222222
44336111111
44335000000
44333888889
44332777778
44331666667
44330555555
44329444444
44328333333
44327222222
44326111111
44325000000
44323888889
44322777778
44321666667
44320555555
44319444444
44318333333
44317222222
44316111111
44315000000
44313888889
44312777778
44311666667
44310555555
44309444444
44308333333
44307222222
44306111111
44305000000
44303888889
44302777778
44301666667
44300555555
44299444444
44298333333
44297222222
44296111111
44295000000
44293888889
44292777778
44291666667
44290555555
44289444444
44288333333
44287222222
44286111111
44285000000
44283888889
44282777778
44281666667
44280555555
44279444444
44278333333
44277222222
44276111111
44275000000
44273888889
44272777778
44271666667
44270555555
44269444444
44268333333
44267222222
44266111111
44265000000
44263888889
44262777778
44261666667
44260555555
44259444444
44258333333
44257222222
44256111111
44255000000
44253888889
44252777778
44251666667
44250555555
44249444444
44248333333
44247222222
44246111111
44245000000
44243888889
44242777778
44241666667
44240555555
44239444444
44238333333
44237222222
44236111111
44235000000
44233888889
44232777778
44231666667
44230555555
44229444444
44228333333
44227222222
44226111111
44225000000
44223888889
44222777778
44221666667
44220555555
44219444444
44218333333
44217222222
44216111111
44215000000
44213888889
44212777778
44211666667
44210555555
44209444444
44208333333
44207222222
44206111111
44205000000
44203888889
44202777778
44201666667
44200555555
44199444444
44198333333
44197222222
44196111111
44195000000
44193888889
44192777778
44191666667
44190555555
44189444444
44188333333
44187222222
44186111111
44185000000
44183888889
44182777778
44181666667
44180555555
44179444444
44178333333
44177222222
44176111111
44175000000
44173888889
44172777778
44171666667
44170555555
44169444444
44168333333
44167222222
44166111111
44165000000
44163888889
44162777778
44161666667
44160555555
44159444444
44158333333
44157222222
44156111111
44155000000
44153888889
44152777778
44151666667
44150555555
44149444444
44148333333
44147222222
44146111111
44145000000
44143888889
44142777778
44141666667
44140555555
44139444444
44138333333
44137222222
44136111111
44135000000
44133888889
44132777778
44131666667
44130555555
44129444444
44128333333
44127222222
44126111111
44125000000
44123888889
44122777778
44121666667
44120555555
44119444444
44118333333
44117222222
44116111111
44115000000
44113888889
44112777778
44111666667
44110555555
44109444444
44108333333
44107222222
44106111111
44105000000
44103888889
44102777778
44101666667
44100555555
44099444444
44098333333
44097222222
44096111111
44095000000
44093888889
44092777778
44091666667
44090555555
44089444444
44088333333
44087222222
44086111111
44085000000
44083888889
44082777778
44081666667
44080555555
44079444444
44078333333
44077222222
44076111111
44075000000
44073888889
44072777778
44071666667
44070555555
44069444444
44068333333
44067222222
44066111111
44065000000
44063888889
44062777778
44061666667
44060555555
44059444444
44058333333
44057222222
44056111111
44055000000
44053888889
44052777778
44051666667
44050555555
44049444444
44048333333
44047222222
44046111111
44045000000
44043888889
44042777778
44041666667
44040555555
44039444444
44038333333
44037222222
44036111111
44035000000
44033888889
44032777778
44031666667
44030555555
44029444444
44028333333
44027222222
44026111111
44025000000
44023888889
44022777778
44021666667
44020555555
44019444444
44018333333
44017222222
44016111111
44015000000
44013888889
44012777778
44011666667
44010555555
44009444444
44008333333
44007222222
44006111111
44005000000
44003888889
44002777778
44001666667
44000555555
43999444444
43998333333
43997222222
43996111111
43995000000
43993888889
43992777778
43991666667
43990555555
43989444444
43988333333
43987222222
43986111111
43985000000
43983888889
43982777778
43981666667
43980555555
43979444444
43978333333
43977222222
43976111111
43975000000
43973888889
43972777778
43971666667
43970555555
43969444444
43968333333
43967222222
43966111111
43965000000
43963888889
43962777778
43961666667
43960555555
43959444444
43958333333
43957222222
43956111111
43955000000
43953888889
43952777778
43951666667
43950555555
43949444444
43948333333
43947222222
43946111111
43945000000
43943888889
43942777778
43941666667
43940555555
43939444444
43938333333
43937222222
43936111111
43935000000
43933888889
43932777778
43931666667
43930555555
43929444444
43928333333
43927222222
43926111111
43925000000
43923888889
43922777778
43921666667
43920555555
43919444444
43918333333
43917222222
43916111111
43915000000
43913888889
43912777778
43911666667
43910555555
43909444444
43908333333
43907222222
43906111111
43905000000
43903888889
43902777778
43901666667
43900555555
43899444444
43898333333
43897222222
43896111111
43895000000
43893888889
43892777778
43891666667
43890555555
43889444444
43888333333
43887222222
43886111111
43885000000
43883888889
43882777778
43881666667
43880555555
43879444444
43878333333
43877222222
43876111111
43875000000
43873888889
43872777778
43871666667
43870555555
43869444444
43868333333
43867222222
43866111111
43865000000
43863888889
43862777778
43861666667
43860555555
43859444444
43858333333
43857222222
43856111111
43855000000
43853888889
43852777778
43851666667
43850555555
43849444444
43848333333
43847222222
43846111111
43845000000
43843888889
43842777778
43841666667
43840555555
43839444444
43838333333
43837222222
43836111111
43835000000
43833888889
43832777778
43831666667
43830555555
43829444444
43828333333
43827222222
43826111111
43825000000
43823888889
43822777778
43821666667
43820555555
43819444444
43818333333
43817222222
43816111111
43815000000
43813888889
43812777778
43811666667
43810555555
43809444444
43808333333
43807222222
43806111111
43805000000
43803888889
43802777778
43801666667
43800555555
43799444444
43798333333
43797222222
43796111111
43795000000
43793888889
43792777778
43791666667
43790555555
43789444444
43788333333
43787222222
43786111111
43785000000
43783888889
43782777778
43781666667
43780555555
43779444444
43778333333
43777222222
43776111111
43775000000
43773888889
43772777778
43771666667
43770555555
43769444444
43768333333
43767222222
43766111111
43765000000
43763888889
43762777778
43761666667
43760555555
43759444444
43758333333
43757222222
43756111111
43755000000
43753888889
43752777778
43751666667
43750555555
43749444444
43748333333
43747222222
43746111111
43745000000
43743888889
43742777778
43741666667
43740555555
43739444444
43738333333
43737222222
43736111111
43735000000
43733888889
43732777778
43731666667
43730555555
43729444444
43728333333
43727222222
43726111111
43725000000
43723888889
43722777778
43721666667
43720555555
43719444444
43718333333
43717222222
43716111111
43715000000
43713888889
43712777778
43711666667
43710555555
43709444444
43708333333
43707222222
43706111111
43705000000
43703888889
43702777778
43701666667
43700555555
43699444444
43698333333
43697222222
43696111111
43695000000
43693888889
43692777778
43691666667
43690555555
43689444444
43688333333
43687222222
43686111111
43685000000
43683888889
43682777778
43681666667
43680555555
43679444444
43678333333
43677222222
43676111111
43675000000
43673888889
43672777778
43671666667
43670555555
43669444444
43668333333
43667222222
43666111111
43665000000
43663888889
43662777778
43661666667
43660555555
43659444444
43658333333
43657222222
43656111111
43655000000
43653888889
43652777778
43651666667
43650555555
43649444444
43648333333
43647222222
43646111111
43645000000
43643888889
43642777778
43641666667
43640555555
43639444444
43638333333
43637222222
43636111111
43635000000
43633888889
43632777778
43631666667
43630555555
43629444444
43628333333
43627222222
43626111111
43625000000
43623888889
43622777778
43621666667
43620555555
43619444444
43618333333
43617222222
43616111111
43615000000
43613888889
43612777778
43611666667
43610555555
43609444444
43608333333
43607222222
43606111111
43605000000
43603888889
43602777778
43601666667
43600555555
43599444444
43598333333
43597222222
43596111111
43595000000
43593888889
43592777778
43591666667
43590555555
43589444444
43588333333
43587222222
43586111111
43585000000
43583888889
43582777778
43581666667
43580555555
43579444444
43578333333
43577222222
43576111111
43575000000
43573888889
43572777778
43571666667
43570555555
43569444444
43568333333
43567222222
43566111111
43565000000
43563888889
43562777778
43561666667
43560555555
43559444444
43558333333
